ecological_impact,economic_impact,bias,uncertainty,scarcity,scenario,station,raw_ecological_impact,raw_economic_impact,cooperation_percentage,priority_ok,scarcity_color,scenario_color,scenario_name,station_color
0.9048387096774193,0.5282470115958109,-0.25,0.0,medium,1.yml,2,561.0,140045.49563723127,0.4919428571428571,0.0,orange,red,1,blue
0.8596774193548387,0.5211005850970996,-0.25,0.25,medium,1.yml,2,533.0,138150.88039270084,0.5783428571428572,1.0,orange,red,1,blue
0.8403225806451613,0.5198704289943723,-0.25,0.5,medium,1.yml,2,521.0,137824.74921290076,0.6213428571428572,1.0,orange,red,1,blue
0.8661290322580645,0.5294019166486424,0.5,0.0,medium,1.yml,2,537.0,140351.67673620075,0.547,0.0,orange,red,1,blue
0.8145161290322581,0.5386055300965062,0.5,0.25,medium,1.yml,2,505.0,142791.68033047722,0.5879142857142857,0.0,orange,red,1,blue
0.867741935483871,0.525528103377475,0.5,0.5,medium,1.yml,2,538.0,139324.67594365895,0.5063428571428571,0.0,orange,red,1,blue
0.9451612903225807,0.5147309179492047,-0.5,0.0,medium,1.yml,2,586.0,136462.19465820648,0.5030285714285714,1.0,orange,red,1,blue
0.9048387096774193,0.5203755411707065,-0.5,0.25,medium,1.yml,2,561.0,137958.6613478193,0.5016571428571429,1.0,orange,red,1,blue
0.8951612903225806,0.5377910762132577,-0.5,0.5,medium,1.yml,2,555.0,142575.7574851995,0.4884,0.0,orange,red,1,blue
0.7596774193548387,0.4473159650420863,0.0,0.0,medium,0-v.yml,2,471.0,55406.40591083749,0.4800285714285714,0.0,orange,purple,0-v,blue
0.832258064516129,0.547614041317552,0.0,0.0,medium,1-v.yml,2,516.0,145179.95966043248,0.5316571428571428,0.0,orange,orange,1-v,blue
0.7516129032258064,0.4499453192433046,0.0,0.0,medium,0-b.yml,2,466.0,55732.08859945415,0.4827142857142857,0.0,orange,blue,0-b,blue
0.9096774193548387,0.5272197745124756,0.0,0.0,medium,1-b.yml,2,564.0,139773.16106019687,0.5408285714285714,0.0,orange,red,1-b,blue
0.7467741935483871,0.4395360010567204,0.0,0.0,medium,0-c.yml,2,463.0,54442.74738703692,0.5533714285714286,0.0,orange,blue,0-c,blue
0.8483870967741935,0.5212432428755018,0.0,0.0,medium,1-c.yml,2,526.0,138188.7009176528,0.5912571428571428,1.0,orange,red,1-c,blue
0.6712041884816754,0.4534104627361358,0.0,0.0,high,0.yml,2,641.0,73649.64837052414,0.5505714285714286,0.0,red,blue,0,blue
0.7141361256544503,0.43925327493454003,0.0,0.25,high,0.yml,2,682.0,71350.02807237105,0.5276285714285714,0.0,red,blue,0,blue
0.6858638743455497,0.43720760364147454,0.0,0.5,high,0.yml,2,655.0,71017.73981747114,0.5611142857142857,0.0,red,blue,0,blue
0.6952879581151833,0.43296536638188327,0.25,0.0,high,0.yml,2,664.0,70328.65275805969,0.5825714285714285,0.0,red,blue,0,blue
0.6994764397905759,0.4177588927219231,0.25,0.25,high,0.yml,2,668.0,67858.59189697307,0.5998857142857142,0.0,red,blue,0,blue
0.7403141361256544,0.4021601453600031,0.25,0.5,high,0.yml,2,707.0,65324.8121264462,0.5738571428571428,1.0,red,blue,0,blue
0.6596858638743456,0.4551944263620453,-0.25,0.0,high,0.yml,2,630.0,73939.42618676854,0.5549428571428572,0.0,red,blue,0,blue
0.7172774869109948,0.42302869361715334,-0.25,0.25,high,0.yml,2,685.0,68714.59107390924,0.5198285714285714,0.0,red,blue,0,blue
0.694240837696335,0.4483069211886007,-0.25,0.5,high,0.yml,2,663.0,72820.65550134314,0.5576285714285715,0.0,red,blue,0,blue
0.7204188481675393,0.4254410543259279,0.5,0.0,high,0.yml,2,688.0,69106.44245923447,0.6108285714285714,0.0,red,blue,0,blue
0.7099476439790576,0.4258833548024167,0.5,0.25,high,0.yml,2,678.0,69178.2874589527,0.5924,0.0,red,blue,0,blue
0.7172774869109948,0.4009937316317043,0.5,0.5,high,0.yml,2,685.0,65135.34591866318,0.6121142857142857,0.0,red,blue,0,blue
0.7256544502617801,0.45321502465599234,-0.5,0.0,high,0.yml,2,693.0,73617.90242052134,0.4947142857142857,0.0,red,blue,0,blue
